,date,lat,lon,depth,doppio_temp,obs_temp
6555,2018-06-07 16:00:00,37.17795181274409,-75.01625061035159,2,,17.59
6556,2018-06-07 16:00:00,37.17795181274409,-75.01625061035159,4,,17.45
6557,2018-06-07 16:00:00,37.17795181274409,-75.01625061035159,7,,16.145
6558,2018-06-07 16:00:00,37.17795181274409,-75.01625061035159,8,,13.122
6559,2018-06-07 16:00:00,37.17795181274409,-75.01625061035159,10,,10.959000000000001
6560,2018-06-07 16:00:00,37.17795181274409,-75.01625061035159,12,,10.197000000000001
6561,2018-06-07 16:00:00,37.17795181274409,-75.01625061035159,13,,9.995
6562,2018-06-07 16:00:00,37.17795181274409,-75.01625061035159,21,,9.715
6563,2018-06-07 16:00:00,37.17795181274409,-75.01625061035159,35,,8.83
6564,2018-06-07 16:00:00,37.17795181274409,-75.01625061035159,39,,8.856
6565,2018-06-08 08:00:00,37.17919158935549,-75.0171737670898,2,,17.2
6566,2018-06-08 08:00:00,37.17919158935549,-75.0171737670898,3,,16.916
6567,2018-06-08 08:00:00,37.17919158935549,-75.0171737670898,4,,16.862000000000002
6568,2018-06-08 08:00:00,37.17919158935549,-75.0171737670898,7,,16.632
6569,2018-06-08 08:00:00,37.17919158935549,-75.0171737670898,8,,15.991
6570,2018-06-08 08:00:00,37.17919158935549,-75.0171737670898,9,,15.045
6571,2018-06-08 08:00:00,37.17919158935549,-75.0171737670898,10,,14.697000000000001
6572,2018-06-08 08:00:00,37.17919158935549,-75.0171737670898,11,,14.52
6573,2018-06-08 08:00:00,37.17919158935549,-75.0171737670898,13,,14.52
6574,2018-06-08 16:00:00,37.192008972168004,-75.00949859619139,2,,16.75
6575,2018-06-08 16:00:00,37.192008972168004,-75.00949859619139,4,,16.316
6576,2018-06-08 16:00:00,37.192008972168004,-75.00949859619139,7,,15.909
6577,2018-06-08 16:00:00,37.192008972168004,-75.00949859619139,9,,14.209000000000001
6578,2018-06-08 16:00:00,37.192008972168004,-75.00949859619139,13,,10.111
6579,2018-06-08 16:00:00,37.192008972168004,-75.00949859619139,15,,9.347000000000001
6580,2018-06-08 16:00:00,37.192008972168004,-75.00949859619139,21,,8.743
6581,2018-06-08 16:00:00,37.192008972168004,-75.00949859619139,28,,8.377
6582,2018-06-08 16:00:00,37.192008972168004,-75.00949859619139,34,,8.25
6583,2018-06-08 16:00:00,37.192008972168004,-75.00949859619139,38,,8.275
6584,2018-06-09 12:00:00,37.275051116943395,-74.97044372558591,2,,17.71
6585,2018-06-09 12:00:00,37.275051116943395,-74.97044372558591,3,,17.602
6586,2018-06-09 12:00:00,37.275051116943395,-74.97044372558591,5,,16.232
6587,2018-06-09 12:00:00,37.275051116943395,-74.97044372558591,6,,15.004000000000001
6588,2018-06-09 12:00:00,37.275051116943395,-74.97044372558591,8,,11.94
6589,2018-06-09 12:00:00,37.275051116943395,-74.97044372558591,9,,11.241
6590,2018-06-09 12:00:00,37.275051116943395,-74.97044372558591,12,,10.640999999999998
6591,2018-06-09 12:00:00,37.275051116943395,-74.97044372558591,31,,9.413
6592,2018-06-09 12:00:00,37.275051116943395,-74.97044372558591,34,,8.812999999999999
6593,2018-06-09 12:00:00,37.275051116943395,-74.97044372558591,36,,8.75
6594,2018-06-11 12:00:00,37.27114868164061,-74.9185104370117,2,,18.42
6595,2018-06-11 12:00:00,37.27114868164061,-74.9185104370117,3,,18.092
6596,2018-06-11 12:00:00,37.27114868164061,-74.9185104370117,5,,16.165
6597,2018-06-11 12:00:00,37.27114868164061,-74.9185104370117,8,,14.956
6598,2018-06-11 12:00:00,37.27114868164061,-74.9185104370117,10,,12.988
6599,2018-06-11 12:00:00,37.27114868164061,-74.9185104370117,11,,12.465
6600,2018-06-11 12:00:00,37.27114868164061,-74.9185104370117,12,,11.501
6601,2018-06-11 12:00:00,37.27114868164061,-74.9185104370117,15,,10.015
6602,2018-06-11 12:00:00,37.27114868164061,-74.9185104370117,28,,8.324
6603,2018-06-11 12:00:00,37.27114868164061,-74.9185104370117,39,,8.17
6604,2018-06-12 08:00:00,37.17967987060549,-75.0465469360352,2,,16.89
6605,2018-06-12 08:00:00,37.17967987060549,-75.0465469360352,6,,16.829
6606,2018-06-12 08:00:00,37.17967987060549,-75.0465469360352,8,,15.843
6607,2018-06-12 08:00:00,37.17967987060549,-75.0465469360352,10,,13.732999999999999
6608,2018-06-12 08:00:00,37.17967987060549,-75.0465469360352,11,,13.581
6609,2018-06-12 08:00:00,37.17967987060549,-75.0465469360352,12,,12.927999999999999
6610,2018-06-12 08:00:00,37.17967987060549,-75.0465469360352,13,,12.867
6611,2018-06-12 08:00:00,37.17967987060549,-75.0465469360352,15,,11.645
6612,2018-06-12 08:00:00,37.17967987060549,-75.0465469360352,28,,9.74
6613,2018-06-12 08:00:00,37.17967987060549,-75.0465469360352,33,,9.3
6614,2018-06-14 20:00:00,37.4113883972168,-74.8554992675781,2,,18.83
6615,2018-06-14 20:00:00,37.4113883972168,-74.8554992675781,5,,18.125999999999998
